Valine,Mannose,Sorbose,But-2-enoic acid,Suberic acid,Glutamine,Aspartic acid,Methionine sulfoxide,Glycine,Methylmalonic acid,Taurine,Se-Methylselenocysteine,Glutathione,Homoserine,-Ketoglutaric acid,2-Aminobutyric acid,Arginine,L-beta-aspartyl-L-phenylalanine,4-methyl-2-oxovaleric acid,Mesaconic acid,Methylacetoacetic acid,3-Pyridinebutanoic acid,Mevalonolactone,Biflorin,1-Methylxanthine,Dimethylbenzimidazole,Sertraline,phospholic choline,5'-Phosphoribosyl-N-formylglycinamide,5-Methyldeoxycytidine,"2,8-Dihydroxyadenine",Indole,"3b,16a-Dihydroxyandrostenone sulfate",2-Methyl-3-hydroxy-5-formylpyridine-4-carboxylate,L-Rhamnose,Citrulline,Mannitol,D-Alanyl-D-alanine,Beta-alanine,Dimethylallylpyrophosphate,N-Acetylgalactosamine 4-sulphate,Ornithine,Propionic acid,Arabinose,Tyramine-O-sulfate,Sebacic acid,4-Hydroxybenzoic acid,Isohomovanillic acid,6-Hydroxynicotinic acid,5-Acetylamino-6-formylamino-3-methyluracil,2-Hydroxyethanesulfonate,Dihydrothymine,Proline,4-Hydroxybutyric acid,Cysteinylglycine,L-glycyl-L-hydroxyproline,Glycocholic acid,Lactic acid,N-Acetylneuraminic acid,Gluconate,Glycolic acid,uric acid,Phenylpropionylglycine,Pregnenolone sulfate,Nicotinic acid mononucleotide,Indoxyl sulfate,Acetylglycine,"3,3',4'5-Tetrahydroxystilbene",Isovalerylsarcosine,Leucinic acid,D-Glucuronic acid,Hypoxanthine,4-hydroxy-proline,dUMP,Thiamine,p-Cresol,Hydrogen sulfite,Hippuric acid,3-Furoic acid,2-Phenylacetamide,Carnitine,Hexanoylcarnitine,Decanoylcarnitine,Octanoylcarnitine,Succinic acid semialdehyde,Succinyladenosine,Glutamylphenylalanine,L-arginine,choline,Trimethylamine,Delta-hydroxylysine,"Indole-5,6-quinone",Allyl isothiocyanate,5-Amino-6-ribitylamino uracil,20-Carboxyleukotriene B4,2-Furoylglycine,Methylnoradrenaline,Norepinephrine sulfate,Norophthalmic acid,Benzaldehyde,Coproporphyrin,Bilirubin,3-Indolebutyric acid,Galactose,Dihydrouracil,Tetrahydroneopterin,Ribothymidine,3-Methylglutaconic acid,2-Deoxyribonic acid,7b-Hydroxydehydroepiandrosterone,Butyrylcarnitine,Proline betaine,"3,4,5-Trimethoxycinnamic acid",Methylguanidine,Quinone,N-Glycolylneuraminic acid,"1,11-Undecanedicarboxylic acid",L(-)-Sorbose,Estradiol-17beta 3-sulfate,Dimethyl sulfoxide,"2,4-Dichlorophenol",Riboflavin,Urea,Estrone sulfate,Indoxyl,Testosterone,LysoPC(16:0),B-Sulfinyl pyruvate,2-Hydroxy-2-methylbutyric acid,cis-5-Tetradecenoylcarnitine,Progesterone,Betaine,Pipecolic acid,Histidylproline diketopiperazine,Dodecanoylcarnitine,Cytidine,Sphingosine,DL-2-Aminooctanoic acid,Monoisobutyl phthalic acid,Traumatic acid,Pyrrolidonecarboxylic acid,Homocysteic acid,Kynurenine,Phenylglyoxylic acid,Pseudouridine,N1-Methyl-4-pyridone-3-carboxamide,Dimethyltryptamine,Dimethyl sulfone,Indoleacrylic acid,Tryptophan,Mannitol 1-phosphate,Ecgonine,Acetylcarnitine,Glutarylglycine,N-a-Acetyl-L-arginine,LysoPC(16:1(9Z)),N-Formyl-L-methionine,"LysoPC(22:6(4Z,7Z,10Z,13Z,16Z,19Z))",3-Pyridylacetic acid,uracil,Myoinositol,Cortisol,Guanidinosuccinic acid,Androstenedione,Alpha-N-Phenylacetyl-L-glutamine,Histidine,creatinine,Trimethylamine N-Oxide,2-cholo-phenylalanine,Heptadecanoic acid,Leucine
14.56800388,21.75058246,21.75058246,1.853045305,3.530547798,36.42608342,3.626485483,0.065371609,0.63963714,2.481472969,21.82686994,4.993601456,0.881852153,3.482972472,3.877788105,1.696157361,1.39207948,5.021548418,75.95166257,23.6679423,32.36221502,68.93848845,148.725111,0,30.87192741,1.250539629,2.780256268,165.3263125,1.315705125,1.109629648,4.858808984,2.425519224,8.512054104,11.30813875,12.53297438,6.889561336,0.291679172,27.06945444,7.360721039,35.42172425,2.181799415,2.772366287,1.40239731,5.951243931,72.10826438,1.863143813,15.45958209,2.395725174,2.068309706,10.37403472,2.523357126,1.781022135,1.621361041,92.05783091,1.275068699,9.091577288,2.547048134,1131.410218,1.884402867,12.62880592,5.656684788,226.445629,7.653921429,2.935428515,6.236049205,20.11392722,10.48137258,3.462357698,13.79781394,4.98616565,4.19116231,8.532331966,8.550998453,10.19798559,0.447647071,1.312828695,0.387392674,6.324620517,1.665259268,0.532444772,220.489875,3.230916621,20.88958256,9.724027081,3.730400805,5.719237459,0.599609796,7.843412707,3.760096642,0.89259199,17.49513132,3.692108243,5.573400242,0.054031215,0,2.201566892,6.45915913,0.593385006,5.049764399,6.861784337,4.867727481,10.83517415,0.432678258,43.60569428,2.915588706,10.33286475,0.066718122,10.76637199,2.96234335,1.447965625,3.106991735,4.504040701,1.045000541,60.40332631,1.802265617,0.513686248,0.041224404,100.3505902,0.886737344,980.7295208,15.04198745,0.565677238,122.098513,1.415280432,1.690251329,1.725234123,968.7418163,0.805344597,9.725769509,12.81495127,2.592432217,563.5069501,14.13230167,3.827546534,7.98432041,0.424674878,0.616121702,1.67771027,1.386237753,3.72372267,6.9837199,0.912824935,8.995792305,2.819283972,1.391264861,8.387318807,5.71077657,0.580821634,119.4809218,224.6363035,4.096992883,2.072450154,83.68185312,1.391300604,0.836333048,40.95921176,0.513844962,70.14210383,5.533415917,1.881015037,5.036245201,0.707357724,0.805644889,1.937287078,0.623020545,1.606053972,34.37507776,4.721852419,14055960,73773691,24518658
13.87747014,21.44140191,21.44140191,2.359501556,2.579812237,38.19666426,3.208725407,0.319154241,0.930663939,2.47272295,31.40526572,6.309968191,0.529352387,5.613071209,2.201923545,1.301756861,0.95385781,6.592250583,70.51563829,32.90985999,21.01182941,56.72302616,150.6205323,0,36.03117002,0.940787997,3.202044729,126.7008153,0.27217946,0.854587013,4.768821301,2.52337745,2.193998951,8.051487683,6.260770461,9.877067831,0.121434675,21.36226323,6.047635382,14.7250702,1.347882925,3.778418898,2.083985428,7.489952884,46.5750711,0.961896667,3.480012812,3.22968407,1.048375103,6.549773321,2.085256082,2.183343591,2.262394076,91.20309687,1.18870636,6.510811978,2.444790043,1475.107956,1.531389728,10.13490448,6.012307912,159.1852829,4.473017864,2.860754565,3.168455771,39.53122015,8.133047906,2.897021467,9.489129074,5.682409089,3.65605276,10.84038832,7.45846886,14.81555406,1.556128205,4.754985423,1.490666028,10.8501388,1.917448917,0.832091616,143.8426279,1.010565097,3.910175953,2.881664483,2.375499184,2.459919365,0.523084259,4.388072172,3.378683244,0.642423165,11.47168677,2.427209764,2.790558058,0.072450553,0,1.500941308,2.674946719,0.344039786,4.752273248,4.974908398,3.156122655,4.083014591,0.379502719,18.19978702,1.160387188,8.384178975,0.10294656,5.863404095,2.560095352,1.02429377,4.51397619,14.65169443,0.575546918,39.55745461,0.989005199,0.262081382,0.020717761,50.83806734,0.399045453,675.5818852,10.74692653,0.222907815,69.82132937,0.428916914,1.920729688,0.432345464,2470.753656,0.775080557,6.681919495,4.20022179,0.556659659,428.2697163,28.99267752,2.827922614,2.156451316,0.212133075,1.060740471,0.491691573,0.7897057,2.298912228,2.481718945,0.813092066,4.536974224,2.890468931,0.614378695,2.058494975,3.374151447,0.676744163,99.72894839,185.8940617,2.595863496,1.393129236,44.42900138,1.119093835,0.82228712,15.8349305,0.415215572,28.72074628,4.529080106,1.992860155,0.838078586,0.122813512,0,1.031630526,2.275859226,1.364805986,19.18230899,3.028723803,14490627,77317165,28629190
13.43985947,17.1812054,17.1812054,1.287335566,2.924083972,40.15189893,6.831966261,0.113474584,1.006520443,2.963223478,34.42475103,6.790596014,0.524372982,6.254825674,3.076259742,2.463530689,1.345188399,9.945623337,61.40102644,18.69168422,22.53198358,84.41630276,104.325269,0.026368386,28.4822965,1.030857146,3.860344431,143.617174,0.507310471,0.318388525,4.847182209,2.630471347,2.281266168,10.3641974,11.84706065,6.312747856,2.102432003,24.17131773,2.480286178,34.07970265,1.615048514,2.346946793,1.54194097,4.90471126,54.49607193,1.406939754,8.904781726,4.878149228,1.484087596,7.78296067,2.610791181,2.579524888,2.373284045,47.7468927,1.679268681,8.459807041,3.788273349,1584.508075,2.595801226,12.36927723,5.350779183,209.4816914,7.879558355,1.777927898,4.534084491,44.96709882,5.93780453,3.18103529,11.24558217,4.665790756,3.92493352,16.50449418,3.198696626,14.04107705,2.242956964,11.41412153,3.180038308,11.56164331,2.364809683,0.914245198,142.0704687,1.648984768,13.24816032,6.902783797,2.44866778,3.100603845,0.646230791,5.329983142,5.733430038,0.793566531,11.22821635,3.071918819,4.322695563,0.167236517,0,2.494141969,4.270229346,0.649429267,6.45743469,7.661299817,6.562576492,18.48094874,0.40193375,23.62017002,1.829640775,10.957474,0.211585922,7.330054038,3.647176243,2.226221304,3.244211254,4.138654645,0.427276489,58.5669584,1.247375747,0.313705407,0.016805975,66.47588488,0.702697219,840.740437,13.11828198,0.245800725,90.57819369,1.396237613,2.803967801,1.263185473,1287.257736,0.968303099,8.477823021,6.423860739,2.55517519,488.5156249,9.925925688,2.61568259,4.176033506,0.627530034,2.0582957,1.110528253,0.335431331,4.434869024,4.905324157,0.701885448,4.539436739,4.134379665,0.793934537,3.330635361,5.681848999,1.001347967,109.1912213,203.6996187,2.221077419,1.782212914,41.20869664,1.241746412,0.920832522,27.0396832,0.578486017,49.01753175,2.957652787,2.264212918,1.239791005,0.565833514,0.575810231,3.728383311,3.482841357,1.574246827,28.72347118,1.698869947,13512763,159454289,24496776
17.93860886,30.90034214,30.90034214,4.363005266,3.795517429,36.21406865,2.104145688,0.115323443,0.945694185,1.53856425,26.26630231,5.663618005,1.002475819,4.578279379,3.683515324,1.038444515,1.581690771,1.44602004,75.59644958,49.41162845,23.91954599,70.30779885,150.3702392,0,29.56307372,0.961226912,2.940485409,232.8835784,0.811628387,2.66693493,4.526068016,1.084165589,5.955481501,6.368082942,12.74412446,7.490014966,2.143900161,23.47469346,14.03007818,25.46794696,1.132046405,2.851154804,2.944689661,9.51159245,76.81209927,1.512724864,5.180514304,2.275010989,1.367357234,10.3895722,2.844155602,1.589885584,2.737052572,94.13908363,1.430342058,5.784462106,5.6578713,1392.459426,1.547903399,11.07007296,6.054068994,169.1905685,4.967247896,1.905814606,3.461799199,32.72371622,6.677801967,3.105213693,11.21385977,4.960816824,3.983931132,7.189082365,14.94251475,17.99629335,0.929565135,2.672536707,0.944443541,8.036602814,0.941913288,0.585470835,252.6882533,1.254165906,4.120388952,2.342836367,3.417434443,6.748375599,0.584437031,11.78226353,3.693312996,1.096861767,20.52598387,3.791077735,5.63494644,0.137626258,0.14287263,2.108125623,6.152531983,0.609330273,3.978540793,6.179723636,7.479861588,5.321417139,0.499567492,52.46442303,3.028847963,7.720476733,0.085595814,12.86131066,4.766661285,0.633862679,6.348370944,27.24703858,2.361518323,111.3202034,2.530308693,0.751281291,0.030828011,101.8002154,1.04097582,1315.043378,15.68717437,0.69725423,141.1545073,0.891404425,2.113391548,0.496089076,19.64759741,0.921316968,6.775042538,2.38992209,0.741848418,657.7140466,15.64172984,4.619818798,3.940620196,0.204060525,0.550297743,0.962087683,3.956217207,3.256282309,7.992048932,1.095038378,6.855358575,3.209612263,1.204551203,4.788276568,2.98526465,1.112585582,143.7533137,284.0461662,5.183227855,3.189081551,58.87083325,1.563104862,0.628627505,17.39960317,0.776079743,21.09995899,6.970176403,1.980976199,4.654836754,1.151425365,0.768552378,0.99937404,1.591652412,3.029670537,35.00616374,4.289153206,19074138,99818690,37203799
11.50908403,40.06766598,40.06766598,6.480473419,3.040081654,43.01637796,1.171937197,0.337997113,0.918796018,2.302151027,11.870457,3.24293836,0.481827614,4.787660273,4.284305418,0.159426051,1.095012789,1.575234987,57.31410019,69.32887958,27.2601225,50.64182984,116.0815629,0,40.11013547,1.084996069,0.895309929,228.5280545,0.817670932,0.46430677,3.436122909,1.639869578,0.747036877,8.321763398,4.350264851,8.698278707,2.209584449,22.74921777,3.069503661,23.67410742,1.280022115,2.659155,3.344858667,37.86886509,67.0307244,1.755143195,12.20659496,4.430280268,2.017848053,8.97665365,2.711479744,2.692362802,4.201238941,60.89865468,3.119907474,8.174845615,4.694066253,1241.636149,1.434659127,16.00432444,9.543041869,186.875644,4.710336604,1.673364287,3.396755396,54.56717914,7.674487839,1.538254479,6.491901434,4.53974573,5.049766983,5.333569969,4.873539478,14.25068704,0.902865234,9.295785141,3.061145581,60.21030255,2.372890789,4.196685405,212.9969889,0.771809349,1.960865357,1.071527731,2.893233227,5.151775708,0.735891655,8.17456335,4.372555962,1.198846028,17.01208731,4.176306754,6.519906423,0.144649931,0.230203971,1.648583557,6.649081568,0.436957361,4.339911342,5.15931255,13.29045283,5.559184585,1.031487289,39.80697205,1.568261863,9.626606863,0.135656028,11.58529094,3.392429921,0.704265422,8.208883591,23.99335829,1.453370186,106.3605139,2.203422049,0.483929331,0.026538066,99.58044955,1.592454619,1542.603194,17.15815417,1.022519826,178.7411406,0.132373817,2.94208021,0.24177009,21.94748931,1.203738193,7.880789789,0.398293365,0.290246762,477.7127613,16.39897204,3.719342534,2.106058957,0.39764913,0.474775923,0.925701246,0.702027825,3.870944865,8.342179222,1.094199616,9.570696468,4.378622622,0.722948869,3.142804529,2.02001478,2.086273738,122.1766558,244.4042439,2.773574288,1.756099725,47.52806111,1.36735371,0.877872161,42.56710265,0.679487785,25.44846425,13.96056011,2.380697582,4.070350138,1.941448254,0.955511104,0.455948988,2.202199806,3.798800212,34.49034845,9.400871458,14994909,96133955,10417933
15.46633621,15.59808475,15.59808475,2.452476557,2.686370306,27.22627925,2.515213802,0.010677706,0.616448193,1.66402847,19.53521627,4.749510495,0.542055339,4.521948475,3.829681742,0.090283884,0.588643217,1.782913256,93.41847541,27.12232696,36.48177825,45.22358902,184.4839144,0,14.54999202,0.832402958,1.977078383,225.585631,0.731587175,0.44695415,2.098722624,1.908569513,1.272887338,7.049935284,6.919793438,4.452424499,1.426381767,21.98874588,4.704189268,26.33744343,0.731079086,1.612881139,3.556720099,3.985605014,63.84317958,1.202925585,7.821706421,2.400565809,1.640854243,7.298408804,1.976493218,1.194074555,2.113438865,94.05610669,0.646375246,4.129283967,3.521549942,1232.111124,0.967460886,6.863358711,5.21490209,150.2608674,3.495021722,2.081200268,2.392555267,83.86547525,5.17051225,1.793320605,6.461823527,6.025667388,2.483502765,7.835651527,4.725051817,15.79947256,3.227632972,29.04398855,9.487089648,0.594453907,1.628927956,0.10778763,234.0488391,1.342272772,10.03796902,5.353576003,3.121859615,5.825467945,0.378307714,6.598440691,3.951698594,1.464989715,18.63253356,4.010409047,5.781743095,0.163305693,0.101616331,2.309477042,8.039477481,0.540217648,2.799687333,5.518415452,9.044347451,10.20644285,0.558859129,44.88225841,2.912909728,4.116021396,0.117550029,2.081140886,3.342515697,0.247190089,5.031426965,27.37253869,0.673951903,64.88919325,2.086451245,0.429932644,0.024700789,99.49625639,1.218697745,1543.322444,18.93188051,1.034429387,230.3789202,0.801527677,0.723174845,1.003642011,22.26677841,1.296061872,8.537161487,3.154253306,1.371850236,649.3878522,14.4333283,4.100388931,2.662138453,0.527619929,0.527440343,1.010773764,0.762164085,2.578569484,5.966657408,1.603605366,6.640254169,4.232035069,1.128296699,2.709570274,2.059907957,1.197019292,141.2160285,281.7306184,3.567397362,1.382555336,46.97409463,1.637461827,0.39510136,23.36251905,0.676098263,17.02255278,3.926390703,2.495318546,14.80224532,2.372475597,2.01369348,0.931607191,7.125672702,3.630967041,33.67238455,11.07160827,17566975,89148446,20369014
10.20471575,44.88593859,44.88593859,3.652457388,2.349910349,19.66342114,0.546602104,0,0.383174492,2.003980047,9.188530687,2.027699794,0.455438723,1.755492976,3.539722472,0,0.751102068,0.567509482,57.86393145,36.72967649,19.75813216,38.47590057,113.196785,0,17.02756822,0.428133424,0.483886192,162.588499,0.763006096,2.183725843,2.014259834,1.019914233,5.615188746,7.791412673,1.440464457,7.129976914,0.813916022,16.40212093,4.115841732,12.88246604,0.885385824,2.172887002,2.354283961,9.360998151,95.25349749,0.7852065,5.998896942,1.72197442,1.080838565,16.7190976,1.076259387,10.26894536,2.000447852,55.65294073,1.043744617,4.344262192,2.886859199,1071.497915,1.122767378,14.79978575,4.901196357,162.9258284,3.656779253,2.0740435,3.246161634,76.83549604,3.610389783,0.641873347,6.872650204,4.242267128,2.318586239,4.005374552,4.52071807,11.76489053,3.380264435,18.58808055,6.275768091,32.78564945,1.152744414,2.218882304,255.2203125,1.570221836,15.14784111,7.552736296,4.161246424,20.96196637,0.892291841,12.44399835,4.040441437,1.156396656,20.48438403,4.621544499,7.442804313,0.114621351,0.129754662,2.002892762,7.1135041,0.543865365,3.63280735,5.593014622,5.839604738,4.172301603,0.577988076,154.9900884,3.343680253,7.828935696,0.107033095,39.34009405,3.430815075,0.705965965,4.02570999,190.2900309,0.964514872,100.1513577,4.76526735,2.055485691,0.018852317,228.339404,1.415711857,1316.513802,16.58270554,0.968836352,155.1879228,0,3.141115954,1.479261703,90.28594393,0.89290492,7.862530553,6.236119835,2.38711649,582.5732436,28.20601159,4.807368527,5.949248734,0.619116432,0,1.14292069,3.856479242,2.562441096,4.12390954,1.191184072,7.664146341,2.542985159,0.795738352,3.437440644,3.177239823,4.267086073,107.0308587,217.8802102,4.06360193,1.576116167,56.15124446,1.164359933,0.813323278,24.71325099,1.219771871,26.49037144,14.0400273,2.693225557,5.910602362,1.401069149,1.339285362,1.27001279,8.988006381,4.232123254,28.31912287,10.54120567,31520884,86328098,18882631
19.44752595,20.17080273,20.17080273,3.588496189,3.073644702,49.58456269,3.101873025,0.010222225,0.95116743,2.322942923,29.07454679,6.225688836,0.781192026,6.140523946,3.813498871,1.003525042,1.167191359,3.760656642,80.173268,42.64202062,34.40949182,68.95653483,188.6448919,0,30.92505174,0.796318657,3.326087666,272.2519292,0.79658439,4.182533498,3.94369211,2.02519636,2.566188919,7.759129319,7.804594107,7.467792157,1.505107079,23.80843691,4.224716694,37.95861169,1.204441326,2.630810655,3.171644342,4.950952783,71.48132341,1.348719653,4.639195145,3.302489613,1.46197735,8.506961988,2.854545401,2.200334086,1.597389074,85.49307589,0.993114821,8.684198997,0.938815911,1271.380687,1.568781793,9.401530369,6.457497396,181.7728529,5.921853172,0,2.966293162,28.33183581,4.764467003,3.923738363,10.87934903,5.671266735,3.942453583,10.10655944,4.770983189,14.25540523,1.061914806,7.72405275,2.453860008,9.482779882,1.865078426,0.717994545,221.5150029,2.089008626,20.953594,11.68021577,3.050033153,4.928973315,0.60083645,7.84552118,4.34179249,1.251912555,17.492192,4.145176512,7.813656524,0.107936761,0.114659735,2.350811233,6.195996194,0.644512631,4.797684329,7.013679329,8.137890895,7.248805206,0.728507164,35.83951796,1.489586131,8.474799111,0.110867876,10.59130229,3.911380412,1.237778693,4.426234,5.357061402,4.871659014,91.60239532,2.066780724,0.426051958,0.022907311,91.91069064,1.244488874,1409.812434,19.09161041,0.870896639,166.0078372,0.7951223,3.302611896,2.049892888,28.70081416,1.174248386,8.825352918,5.922814191,2.7301986,726.6779535,17.08414351,4.177922872,4.876262028,0.370442103,0.71635148,1.809242672,7.020779384,3.097232844,6.702225132,1.275012162,7.099157063,4.215232143,0.983819787,7.045699774,4.096591894,0.769412977,126.0172406,250.7001213,3.013550745,2.476748598,47.77866189,1.422134956,0.95548542,40.69802339,0.818905578,17.23174336,2.533454365,2.536627358,1.608594874,0.785447832,0.805319068,2.130337198,1.844721545,2.465730061,33.45786885,8.948748363,11675541,107147788,15657140
13.06221914,48.05691768,48.05691768,3.865652196,2.986508775,47.02812147,3.316995975,0.109401467,0.948004473,2.643290851,21.63539521,5.288535775,0.541374076,7.539296155,4.069989331,1.221484365,1.491910372,2.324534498,55.62842052,46.80871758,22.33066928,52.9512526,85.92145676,0,33.44952218,1.341262679,2.48728581,273.618064,1.184574628,16.8885895,3.892307754,1.522770667,5.470910727,9.242959329,6.26212284,11.4970087,1.25229991,23.55665332,2.757057179,39.96999124,1.545594948,3.756383109,1.628226573,18.94978569,71.74857263,1.685551633,8.731017523,3.200632006,1.585565882,9.172572095,3.364984558,2.783465821,2.392262468,53.02962297,1.710055627,8.792370074,1.609635765,1192.33417,1.408374726,12.48866199,6.961967374,232.3185835,4.437444564,3.175600967,4.532521354,21.72682039,9.911044758,1.596432785,7.247970669,6.322469709,6.106223558,5.204014085,4.053371368,13.36435967,2.067424906,14.36534353,3.961776101,67.03598534,2.141422479,4.526886078,200.7965752,2.366127455,19.86617185,9.981780324,3.216223869,6.373037526,0.633700471,11.88824239,4.470707009,0.989089575,15.77609015,5.020372201,5.769442587,0.186458186,0.089761902,1.855783814,5.714413833,0.484259954,6.910332367,5.550739165,6.471515488,12.85643219,0.681971994,48.93247415,3.701986261,16.52132008,0.07309486,34.94030355,3.577419692,2.67377238,4.414954108,281.9676173,9.360696665,109.229668,2.361592611,0.723810615,0.016534867,111.3603889,1.411352323,1293.747445,16.99103146,1.107169102,118.2826753,0.313654854,3.709850582,1.91429275,114.6805977,0.999230086,8.818307334,14.35382983,3.195813092,441.5246639,37.65767638,2.767205214,6.693092147,0.137672221,0.774436217,1.040398252,28.33088882,3.303505681,6.523847218,1.111748144,7.456116198,3.842287787,0.847130686,4.587376708,8.394066884,2.684692577,111.0634851,221.2695833,2.901388381,1.676130694,55.36818634,1.295109058,2.056890548,33.96701093,0.578472314,21.69164458,17.58869461,2.353770492,11.00269891,0.879767042,0.753490342,1.644146769,3.924514805,2.829221733,47.09311044,5.156726873,12946125,69608185,17206456
20.63298913,26.81433765,26.81433765,5.227818951,3.077906048,28.36311728,0.960315397,0.045795475,0.39265097,1.438306233,16.3313968,3.721191293,0.919597492,5.130230688,3.874378376,0.049415736,1.286250206,1.685125203,110.4877033,74.02908923,27.94159103,95.64408417,206.0294759,0,18.22902217,0.870150069,1.708825671,241.1987216,0.957840361,12.4952961,3.001885362,2.524000038,0.465909843,8.731540767,2.353371718,6.547922052,2.128459547,20.85430708,9.315097689,17.04879036,0.581663889,2.639918783,6.847401343,5.061570153,93.72320143,1.247508321,7.403466921,4.079538217,1.424735614,18.71957618,3.278664852,1.134462539,2.607692098,151.2344395,1.022305931,4.154201763,4.748327531,1387.935229,0.937535235,7.413681133,5.842756261,153.8274703,4.297065837,2.911850824,2.864495954,11.27414447,1.849261233,1.581223064,9.659992124,4.303447306,3.464678115,5.658823271,12.13898691,16.50533255,0.404453282,0.62314094,0.206395462,3.616664453,1.29189688,0.232076798,86.07327542,0.482189821,1.939010963,1.236185182,1.678375443,10.7455225,0.634214903,10.84299902,3.528208535,1.876806985,6.951576704,4.005831645,2.964044606,0.455505307,0.092886184,4.127791397,2.307391706,0.724605192,3.515701461,7.114356348,2.39164633,5.603689506,0.484850931,83.27056881,3.50742125,7.540219237,0.036925332,12.93931173,5.964613666,0.877012289,3.522777777,16.30951899,10.98857668,67.65369736,2.429014599,0.995732002,0.015028439,131.3504429,0.826376537,835.5880174,13.80531632,1.067803084,112.2513662,0.003187801,1.003458144,0.263871305,827.3590376,0.888309484,6.741728718,2.614495362,0.442441044,663.2548797,16.95884498,4.993797515,0.661442776,0.145439457,0.348832457,0.95728059,16.06605109,3.534251661,6.621859084,1.904269808,4.179193297,3.116084221,0.762069981,6.357149412,4.613601316,1.532136305,115.688831,223.7917618,5.434821581,1.716122418,22.90937862,1.293548216,0.525448779,23.70079193,0.752589717,16.31987224,4.605430474,1.807498583,0.197284301,0.249576363,0.605861643,1.290353521,0.623564958,1.555317739,31.53876053,32.56464073,13580255,87047498,49242651
14.8887141,22.42837261,22.42837261,4.151057496,2.460568947,38.80972911,2.218464092,0.371643234,0.490182402,1.649492371,14.29287182,3.435097603,0.624818581,4.563663058,3.295531103,0.896234122,1.160349949,6.335377192,63.10253559,56.03099399,25.07924822,70.47220056,124.0639815,0.030556741,21.31628553,0.478786118,1.515040255,223.659747,1.002222923,0.68389355,2.5433616,1.946557694,1.112896386,9.747631264,9.121622429,10.48204169,1.850965634,20.58983556,4.415775367,24.64587384,0.907503384,3.611318238,0.893018468,5.727424788,66.47946234,0.916196295,3.695458545,2.719375076,0.891106549,8.830276663,2.225235152,1.81238989,2.209067796,52.20091096,0.937797497,5.563111629,2.807453444,806.8307121,1.008914009,9.300392614,5.562862633,135.9441694,4.531863924,0.399328058,2.426216215,14.55504757,4.582390379,1.730807729,6.059244287,3.599660128,4.716159307,3.130111485,6.146445138,10.43424325,1.381197267,9.199753174,2.412319611,163.2657815,1.634636116,10.5178768,170.9389237,0.723859734,5.949888964,2.895494883,2.464103772,4.106077007,0.474892462,7.618557031,2.780515492,0.65043954,13.74951567,2.57805177,2.885263271,0.097382011,0.047904192,1.136088777,5.09574024,0.588648431,1.947849978,5.302635162,3.542048717,5.748946515,0.609447635,31.66806559,1.808988513,7.563425084,0.030329136,7.625263249,3.11584055,0.851806848,3.448187141,2.300054866,0.594602667,73.80632007,1.382496919,0.376213067,0,72.64631334,0.813566448,833.4712277,14.32722992,0.630478346,125.1740513,0.70972407,0.78480782,0.528527054,2015.296596,0.720720749,6.160787694,5.059152734,1.17585146,404.1721178,10.41298412,2.879628918,2.17596931,0.194429616,0.520587727,1.04657307,0.846322867,2.189958116,6.134819634,0.700213396,4.189810806,2.804567191,0.79106005,3.915685937,1.911156435,1.359405773,85.02659765,166.0971258,2.848864342,1.61055466,34.43774293,0.967960733,0.712144952,19.43781226,0.504977851,91.14252812,1.704275147,1.133904122,3.867574098,0.980097687,1.559075676,0.896362602,1.819992143,2.166591391,24.00553015,3.493363911,13131478,75477821,25630773
