Asparagine,Hypotaurine,5-Oxoproline,Cysteine,Aspartate,Glycerolphosphate,Glutamate,Arachidonic acid,Cystine,Glyoxylic acid,Lactate,Isoleucine,a-ketoglutarate,Pyruvate,Malate,N-Acetylneuraminic acid,Pseudo uridine,5-Hydroxy-tryptophan,3-amino-2-Piperidone,Succinate,Myristoleic acid,Octadecanoic acid,Uric acid,Caproic acid,Parabanic acid,"Glyceric acid, TMS",3-hydroxyoxyisovaleric acid,"2,4-bishydroxybutanoic acid",Pyrrole-2-carboxylic acid,Picolinic acid,L-methionine,Octanoic acid,Cholesterol,Nicotinic acid,glycol,Benzoic acid,Palmitoleic acid,2-aminobutyric acid,Threonine,2-oxo-4-methylvaleric acid,Glycine,d-Galactose,2-methyl-butyric acid,N-Acetyl glucosamine,Threitol,D-Fructose,Sorbose,Oxanilic acid,Decanoic acid,3-methyl-2-oxo-butanoic acid,"3-Phosphoglyceric acid, TMS",N-acetyl-glycine,Hexadecanoic acid,Citric acid,Arabinofuranose,Urea,"2,3'-Dipyridyl",Phenylalanine,1H-Indole-3-acetic acid,2-Butenedioic acid,Ornithine,3-hydroxypyridine,Xylitol,3-Hydroxybutyric acid,"3,4-bishydroxybutanoic acid",cis-3-Hexenyllactate,Nonanoic acid,2-amino-6-methylaminohexanoic acid,2-oxo-3-methyl-pentanoic acid,Methylcysteine,d-Xylose,L-Threonic acid,Mannitol,Glucopyranose,Aminomalonic acid,"3, 4 dehydroproline",Glycerol,L-Lysine,à-Aminoadipic acid,"2,2'-Bipyridine",Serine,Inositol,Galactonic acid,Proline,4-Deoxypyridoxine,Cadaverine,Erythrose,Glyceraldehyde,Alloisoleucine,Myo-Inositol,Nicotine,2-Piperidinecarboxylic acid,Myristic acid,Heneicosanoic acid,sarcosine,N-formyl-glycine,"9,12-Octadecadienoic acid (Z,Z)-",Cyclohexanone,L-Homoserine,Anthranilic acid,Beta-alanine,Ribitol,Oxalic acid,2-hydroxypyridine,D-Ribofuranose,Olic acid,Gluticol,L-Ornithine,Hydroxycarbamic acid,Alanine,L-Tyrosine,"1,2-dimethylpropanol",Maleimide,"3-Aminosalicylic acid, TMS",6-deoxy-mannose,L-Tryptophan,Dodecanoic acid,"2,3-Dihydroxybutanoic acid","N,N-Dimethyl-2-isopropoxyethylamine",1-hydroxy-1-cyclohexen,"3,6-Dioxa-2,7-disilaoctane, 2,2,4,7,7-pentamethyl-",á-Amino isobutyric acid,D-Glucuronic acid,à-Hydroxyisobutyric acid,L-Leucine,Cyclohexyloxy,Creatine,Elaidic acid
0.121248554,0.014415073,1.644995673,0.086463181,0.067045421,0.011836653,0.200949836,0.008798396,0.04329709,0.116136868,36.35345713,0.032166106,0.018929255,1.103291186,0.311569168,0.017038378,0.011770113,0.02157661,0.021181577,0.034456581,0.01279419,0.59880992,0.557002747,0.030347689,0.003200282,0.07206963,0.020006393,0.010703952,0.014045005,0.097211978,0.296440266,0.006966247,1.792295038,0.153135445,0.572564379,0.033006728,0.05781223,0.676180606,1.056026912,0.080493728,3.247444736,0.024296111,0.005967243,0.007143395,0.040394332,0.033165414,0.016577009,0.031095399,0.007453525,0.013080821,0.073239626,0.018928625,1.950896361,0.841848647,0.030412891,15.89610981,0.04470091,0.681980337,0.00942019,0.049725496,0.059812982,0.274731569,0.00689629,4.685252654,0.044752867,0.223629173,0.014447607,0.017759188,0.035136219,0.020158695,0.005751913,0.036562108,0.006791741,21.94909997,0.788715801,0.030873555,0.67897062,1.492927482,0.054786642,0.131221025,1.832886628,0.014948002,0.127643884,6.056587415,0.041692675,0.017676476,0.010800095,0.019546746,1.350571467,0.24032609,0.010502047,0.036672469,0.13376487,0.021008598,0.155328649,0.016697762,0.041982651,0.21135558,0.009323812,0.007634901,0.011987162,0.02915838,120.5433441,3.631310056,0.063376144,0.171283756,0.178582034,0.971030099,0.020998968,15.16262572,1.515115616,0.016570727,0.049348889,0.103065303,0.190770507,0.787748771,0.046101381,0.030295302,0.205079431,0.029690608,0.173413523,0.027094673,0.006049122,1.107970168,2.932218065,0.700743694,0.208448927,0.013039533
0.087385599,0.009642809,1.10727909,0.096339912,0.041366369,0.008743278,0.12179166,0.006973593,0.070506117,0.094140394,35.5780019,0.023005339,0.011285423,0.644672631,0.210438921,0.011066233,0.010225379,0.010785149,0.027591145,0.027449909,0.016912081,0.307287248,0.299992987,0.023779468,0.007675552,0.142331041,0.011353485,0.023772055,0.010627355,0.065684979,0.146554536,0.005043961,0.901434509,0.308974908,0.472531784,0.035309199,0.04474694,0.310740856,0.986789689,0.024859829,3.495026851,0.02430967,0.004445084,0.006005408,0.079038671,0.028859274,0.028271735,0.051846039,0.005203449,0.006039397,0.040625121,0.012823669,1.124742667,0.808661397,0.020524924,16.06897023,0.031943435,0.449039321,0.00909097,0.040324501,0.075901099,0.204571269,0.007019017,3.372905779,0.062718828,0.186236341,0.012475513,0.022498286,0.032927325,0.042093033,0.010315288,0.051960065,0.011048779,21.07010426,0.471067915,0.031122086,0.353160599,0.6840175,0.025741971,0.097871441,1.401939375,0.032302324,0.116629034,5.657364487,0.037758819,0.011485041,0.007700288,0.012168606,1.039870866,0.394078408,0.008345635,0.101461484,0.087267722,0.017188351,0.112843045,0.004821336,0.038710483,0.175166621,0.00280565,0.007133413,0.011702954,0.034276102,102.7843872,2.507657568,0.05099093,0.120998293,0.091889407,0.769838938,0.024342672,8.385674881,0.705487617,0.015795854,0.085374456,0.069607537,0.150950038,0.451077001,0.039977111,0.026213478,0.171055975,0.023738159,0.132080826,0.021506755,0.005983043,0.381129498,1.68332602,0.568510681,0.156112935,0.009752744
0.12008198,0.007415137,1.395234096,0.109355933,0.056070282,0.012132252,0.195198927,0.010846958,0.071537527,0.052913502,52.25712416,0.017955144,0.009721578,0.967581047,0.335786786,0.007406604,0.011036004,0.010479537,0.024252402,0.012045608,0.012611014,0.276106519,0.23247019,0.016528505,0.009226163,0.08373043,0.037762248,0.025447971,0.007531936,0.044620768,0.209623604,0.005759724,1.385918896,0.273654652,0.354893715,0.045984227,0.005059656,0.440948249,0.721522634,0.031294305,3.82000012,0.019873961,0.00389574,0.004510914,0.073656285,0.204883781,0.032090472,0.023104956,0.004292329,0.00463265,0.03003644,0.014742639,0.514283061,1.006654285,0.018071731,18.41846218,0.027139676,0.680211676,0.050659375,0.026583412,0.106635617,0.130085606,0.005513229,1.121141203,0.05849409,0.169201711,0.018731701,0.07328434,0.071822762,0.06951751,0.019005948,0.048318544,0.187015188,27.17900328,0.882331815,0.011427826,0.248235067,1.113828577,0.065247956,0.076071843,1.359283376,0.014788828,0.1687902,9.851074346,0.014678167,0.025345122,0.006308427,0.003970777,1.178403268,0.429140926,0.004543366,0.480828054,0.031481582,0.013068114,0.05457719,0.053601954,0.011168144,0.128028437,0.004228405,0.002855687,0.025120114,0.061882231,43.01722643,1.954292491,0.050726901,0.023104438,0.25914093,0.95417436,0.013397449,24.66657565,1.220865837,0.013287175,0.052626583,0.053306555,0.129805171,0.449074731,0.060373449,0.021474908,0.142981731,0.018018485,0.089760299,0.034357506,0.008219341,0.555877647,2.543545584,0.441786685,0.225638096,0.002565722
0.091632963,0.004177775,1.442968715,0.081211561,0.02258385,0.022619966,0.078192529,0.009224415,0.048887384,0.106044288,24.51494837,0.023683879,0.015189875,0.600684673,0.194845388,0.005120821,0.010370473,0.003010049,0.013597161,0.01325305,0.00979553,0.36866658,0.198467359,0.05149071,0.004521208,0.172088685,0.011192046,0.028394901,0.007898582,0.029355539,0.152195199,0.009421256,1.371580357,0.088180304,0.516487862,0.043883796,0.04039705,0.128922582,0.463806926,0.033027383,2.416589999,0.08830915,0.010596141,0.005875589,0.107461665,1.74660618,0.044711041,0.042700999,0.003025855,0.006779336,0.058311808,0.01785942,1.140533609,0.793753409,0.019986765,5.864481042,0.040310104,0.411871609,0.013796536,0.012694746,0.045023595,0.236858191,0.014626407,0.342549183,0.042675395,0.181643965,0.043224495,0.033861912,0.03147516,0.072442037,0.020368134,0.168460056,1.211789448,2.416859588,0.996990843,0.057763675,0.589948116,0.29929565,0.040008912,0.145623715,0.937583626,0.043405388,0.10592452,6.885622058,0.073122708,0.00420042,0.012150341,0.015821462,0.711655473,0.444494481,0.010975248,0.258862194,0.095017722,0.019162984,0.081219995,0.014127688,0.023944769,0.198139214,0.003610807,0.012631939,0.004530586,0.060566333,144.7941689,2.917104393,0.069427136,0.058759309,0.140533731,0.19507267,0.04321088,11.83353807,0.437798848,0.013561683,0.059222219,0.030948462,0.179428455,0.483659182,0.162163767,0.021698305,0.13224836,0.02900401,0.847918758,0.029406639,0.008029281,0.157626049,1.244725446,0.764951216,0.059728909,0.007231477
0.146855972,0.003014972,2.658417271,0.087226591,0.070923402,0.015459769,0.302994458,0.014769644,0.075222884,0.062623551,54.77243062,0.033047496,0.019703067,1.161042082,0.275635167,0.005162789,0.009733382,0.012611305,0.013129832,0.034311402,0.005442123,0.570917551,0.434732306,0.03175039,0.005644229,0.114834755,0.026208229,0.014523764,0.014299608,0.078097001,0.220902019,0.006692332,1.763962129,0.235395564,0.646969071,0.070812709,0.067942024,0.453308899,1.275731857,0.053287474,5.204302575,0.020498598,0.005783453,0.006862289,0.05493049,0.344612601,0.014579063,0.01942745,0.004359925,0.008712494,0.045821032,0.008518468,2.281913453,1.039676058,0.026175146,65.65107507,0.042915503,0.640806416,0.050206996,0.048524559,0.050977947,0.301166292,0.005797621,1.09478801,0.05568182,0.230862152,0.035453835,0.015926613,0.034385364,0.071040091,0.008817292,0.071704087,0.006401733,12.26558493,0.483735067,0.030071794,0.764039842,1.177878026,0.009446708,0.132026799,1.648059236,0.007439379,0.081137804,6.713460315,0.03690518,0.006867737,0.008047958,0.010591087,1.029005804,0.299958362,0.006263158,0.203211983,0.19844369,0.020377152,0.142609521,0.008485348,0.053727684,0.225306265,0.007890349,0.007639222,0.018140806,0.038315314,102.9180239,3.219375122,0.059495268,0.184604008,0.03712731,0.882900049,0.025056694,16.05003718,1.219144186,0.029594835,0.063850448,0.073471871,0.159964342,0.809974086,0.085509735,0.021440249,0.195918659,0.032223415,0.206763518,0.029476344,0.006197508,0.700117192,2.503171525,0.747099089,0.097218004,0.02040886
0.093679639,0.004708687,1.423501656,0.088050786,0.039783407,0.008949322,0.24637803,0.009959952,0.104795292,0.042783125,8.08388941,0.01655409,0.008744801,0.398054764,0.151027414,0.004806634,0.006011149,0.007584107,0.041388831,0.017239147,0.020877186,0.444801408,0.102693737,0.019386481,0.006189264,0.046689672,0.014333248,0.018387766,0.009189756,0.048450565,0.183038286,0.004922942,1.271105304,0.602018839,0.521831226,0.052059684,0.138650016,0.524807605,0.758157369,0.041719377,2.621820047,0.036991022,0.003940379,0.003941136,0.033559143,0.019693552,0.017159861,0.057837109,0.003230439,0.007614169,0.044741277,0.010970957,2.432105309,0.557583885,0.021807511,22.66429256,0.031080678,0.592671719,0.008232839,0.03184521,0.081118514,0.183488749,0.008272668,4.2742593,0.039755132,0.152941597,0.01487527,0.009998267,0.05135781,0.031110308,0.011609816,0.03923914,0.198476782,0.758266891,0.276761794,0.044012489,0.431886949,1.071394695,0.011915688,0.092416984,1.246900986,0.006116585,0.0299505,6.922983407,0.056273757,0.032101151,0.008223986,0.007426893,1.40734451,0.26135096,0.004745363,0.052887748,0.16291642,0.015226539,0.079096182,0.005296313,0.050878958,0.154141384,0.001014782,0.010166994,0.014262533,0.042172491,129.7550481,2.148718898,0.053276875,0.212586659,0.039190907,3.005853831,0.036808027,5.830464794,1.106657164,0.006247381,0.049624019,0.049695818,0.149764189,0.537504628,0.082272633,0.023016567,0.133483742,0.024372255,0.723558647,0.027659716,0.006205574,0.855618839,2.536525919,0.538292639,0.181043135,0.01925842
0.142015239,0.013552535,1.174141465,0.076722068,0.040051082,0.019995991,0.098075341,0.014791043,0.040179554,0.078343077,91.66556038,0.026344095,0.018798507,1.57701663,0.419574277,0.014766423,0.007761141,0.019286703,0.021914973,0.023356888,0.011561123,0.316676724,0.186401429,0.028460866,0.003752976,0.12098808,0.024370344,0.026564147,0.01101649,0.069625429,0.335786186,0.014769164,1.634838316,0.322806281,0.521573226,0.034569135,0.003556267,0.608929319,0.743245471,0.101594233,3.064492706,0.016641161,0.005243961,0.005976331,0.054545407,1.006307341,0.024332736,0.033370145,0.010625058,0.011470848,0.038940575,0.015086321,0.561102002,1.205147016,0.01370662,18.62824853,0.032366898,0.798088126,0.013288596,0.035572925,0.084105286,0.24093065,0.009445275,1.268898462,0.043512,0.187162913,0.032346345,0.009993526,0.048729617,0.026457483,0.006184661,0.050804072,0.041201744,32.97928209,0.658216232,0.022706361,0.232409405,1.119374655,0.073155417,0.097905239,1.563522503,0.029993363,0.096177593,13.19015774,0.027954074,0.025160947,0.00709694,0.007411424,1.832092639,0.410317607,0.007225418,0.070697759,0.07025849,0.016074557,0.09976371,0.01887194,0.010905106,0.216440744,0.015211998,0.005978918,0.008004572,0.040540383,74.88425553,2.33911746,0.034699761,0.020901764,0.200036013,0.827186547,0.019312484,22.14332014,1.614783341,0.023544806,0.072452187,0.069860032,0.107016251,0.745779962,0.053934438,0.02214095,0.167682768,0.025878409,0.143218902,0.036859991,0.013690401,1.049144393,3.651377278,0.666728835,0.175733001,0.097539893
0.077796028,0.007659449,1.026517418,0.077052076,0.037781584,0.015141102,0.125714846,0.01050527,0.036426492,0.034968079,39.94144987,0.048267036,0.013945842,0.884904334,0.280482967,0.014686958,0.008747526,0.016862419,0.021453483,0.036736836,0.01362708,0.441795711,0.342160903,0.026348921,0.003555721,0.092510185,0.012332174,0.009067018,0.015004871,0.064930141,0.184390637,0.003735755,2.184105641,0.268496832,0.453200655,0.039936133,0.017633851,0.391577692,0.471622082,0.071695525,3.186303813,0.030950503,0.004186288,0.00472051,0.049462994,0.088444448,0.015453398,0.047189588,0.00339682,0.010453741,0.047042337,0.013808347,0.997388548,0.976510223,0.087671597,10.34883976,0.034013298,0.502722036,0.005175827,0.042997039,0.080971011,0.2621826,0.009015893,0.430493547,0.042222584,0.176574522,0.011984931,0.009356579,0.045472593,0.029946331,0.021106809,0.075434942,0.011398897,26.71391044,0.710612428,0.037544938,0.225937513,0.848126563,0.029046921,0.099537805,0.987750029,0.013902547,0.100680849,4.130644417,0.049840113,0.014685855,0.010042612,0.012788693,1.117760031,0.311124957,0.007657888,0.031062384,0.068266069,0.018779341,0.090341462,0.011602478,0.024791941,0.159565769,0.00776787,0.009188748,0.010638579,0.034842974,127.7077556,2.314267004,0.051112588,0.060376812,0.073523012,0.610474079,0.030287502,13.1884436,0.762904867,0.010908112,0.090810982,0.061895316,0.152128509,0.522469537,0.062787239,0.021698172,0.164061119,0.022942795,0.333112873,0.035940914,0.006751472,0.758558437,2.138201125,0.515540714,0.148258832,0.006834707
0.106311189,0.007004706,1.533630045,0.086389208,0.053961665,0.017247878,0.240123333,0.019592311,0.128955778,0.045225171,44.15565591,0.042407021,0.033195572,0.990828955,0.531341195,0.008802361,0.014811418,0.011266713,0.016777058,0.023625057,0.0077063,1.614240807,0.818068758,0.024579565,0.005819652,0.102963834,0.025557846,0.051832636,0.008512845,0.042500247,0.231039267,0.014630209,1.140050551,0.189623601,0.548661051,0.047282174,0.188032033,0.631829107,0.738900627,0.067687624,1.170923023,0.034238244,0.004624158,0.005248945,0.066886303,0.039875792,0.028872236,0.013293589,0.010666855,0.01185443,0.053227198,0.005451659,7.962578066,1.694675819,0.036429518,19.64757649,0.027695982,0.672604872,0.030384607,0.029702465,0.126389729,0.16005873,0.013339055,3.003746513,0.106290258,0.158754307,0.0340536,0.012046586,0.105127459,0.023728658,0.013281612,0.063499262,0.011791188,4.176688631,0.234963281,0.024511409,2.0795125,1.287125308,0.057055819,0.089083711,1.292375527,0.009687852,0.106790272,8.33366377,0.030639699,0.012218369,0.01032877,0.00546242,1.652357371,0.254188421,0.005409175,0.057319081,0.481634708,0.01716927,0.102354857,0.018327416,0.162514814,0.169669636,0.011128479,0.005259935,0.008313529,0.051164326,73.90013784,2.042119846,0.093278531,0.719443738,0.169636455,0.500308325,0.023787417,13.26204759,1.660475574,0.024763346,0.102085666,0.05117963,0.291811193,0.701257031,0.105002475,0.04337837,0.218887391,0.023753408,0.112367704,0.028658147,0.01757425,1.430771947,2.795644155,0.59222982,0.2499241,0.119146041
0.214507256,0.02289005,1.224082702,0.11273922,0.066944141,0.020347848,0.163629863,0.00878746,0.055330343,0.071314765,86.57029746,0.019088871,0.012107798,1.439364465,0.355446681,0.016840215,0.007144449,0.01745791,0.045203785,0.025405239,0.024043416,0.237931597,0.368355638,0.023911642,0.005285816,0.074975368,0.016731369,0.019032423,0.009162479,0.0701506,0.636145804,0.003758366,1.869051338,0.424965362,0.527391618,0.045984675,0.001707116,0.493494389,1.703847876,0.059936338,2.605856026,0.025673782,0.003887356,0.005287722,0.037726625,0.310045996,0.008434102,0.028459753,0.001785429,0.013243744,0.053544687,0.009584993,0.454897726,0.674537523,0.017765314,26.10792582,0.025044766,1.103848641,0.011768006,0.038002618,0.09070737,0.182583411,0.006349041,0.921104244,0.066219929,0.167736017,0.015308989,0.037549672,0.073180881,0.054844354,0.008027315,0.063689757,0.036646517,32.68347234,0.44566434,0.017361776,0.186231483,2.184200992,0.09034088,0.080642567,2.095801519,0.022778886,0.110138034,9.807458688,0.021103699,0.03762701,0.008045745,0.006829626,3.756057319,0.350512109,0.006087954,0.042323897,0.017658269,0.016129451,0.155143671,0.013466696,0.010107067,0.184603743,0.01308914,0.004400277,0.016317644,0.037600647,63.452104,2.006649154,0.04186694,0.015983147,0.212694149,1.52062132,0.021096004,16.33259588,1.747633127,0.022956186,0.147086089,0.068314056,0.124238008,0.928806676,0.065986885,0.016505821,0.27554889,0.02516111,0.941756231,0.0404364,0.007540478,0.488177315,6.571448862,0.636221125,0.46638874,0.002289933
0.111137922,0.007071848,1.428631189,0.076169617,0.036857302,0.01718003,0.100865023,0.01449161,0.058012034,0.079326325,32.06275039,0.041525289,0.010366436,0.763704452,0.237960789,0.008132968,0.006737826,0.009101742,0.020613632,0.016063311,0.012064731,0.499096051,0.278917531,0.035075086,0.005137113,0.065539769,0.033640528,0.018172633,0.006262964,0.043038371,0.229879962,0.030381993,1.004582067,0.18409217,0.442066754,0.047362379,0.034931841,0.789721569,1.030805731,0.060387195,1.59608046,0.023642108,0.006110084,0.006243354,0.029728345,0.102693318,0.015098831,0.030568645,0.020038989,0.012901821,0.022616605,0.005104765,1.449547963,0.91052626,0.027978406,18.28196473,0.034668127,0.56535846,0.026811323,0.020986466,0.147566395,0.176026078,0.007009893,1.9724099,0.033113642,0.159130133,0.024609182,0.005833423,0.093768739,0.052341456,0.00735111,0.056479092,0.007244626,33.23589115,0.317810335,0.029969574,0.267606609,1.071807962,0.107095345,0.10548813,1.145732376,0.008078588,0.043811756,4.73762682,0.039297595,0.019040642,0.010526568,0.012400022,1.467671311,0.235091677,0.007696401,0.091435414,0.071982632,0.01564353,0.173493345,0.010305296,0.026719635,0.181004074,0.002347859,0.007270553,0.011564715,0.023637396,91.71786835,2.524067868,0.063686455,0.12101871,0.216203236,0.573941163,0.032925494,8.980095769,1.283196404,0.02603891,0.159534388,0.04653529,0.183944781,0.621821369,0.087821614,0.024037218,0.177466807,0.027154051,0.073580699,0.030207589,0.004288022,1.298954253,2.975330969,0.64471285,0.397135141,0.015246692
0.123802246,0.015920215,1.304113878,0.081812999,0.047128464,0.019191837,0.129676657,0.007037286,0.052883288,0.072704634,39.35907362,0.019537213,0.012672924,1.201623372,0.276784617,0.014622309,0.007395001,0.012978119,0.028572409,0.024478751,0.013982446,0.265432367,0.270380428,0.031688858,0.005351453,0.126392303,0.019284599,0.015467086,0.008922816,0.055402729,0.245476827,0.008596391,1.284906351,0.314257876,0.591362816,0.071366751,0.011026732,0.484131544,0.900723949,0.059774777,1.326782463,0.028970421,0.004496402,0.005851185,0.047423757,0.280375958,0.02248573,0.036030068,0.002738866,0.009208645,0.043178166,0.005359985,0.563457969,0.725968815,0.013997471,22.34596973,0.030613016,0.621075693,0.014135308,0.035683298,0.100618987,0.164823313,0.010939667,0.658524166,0.042120052,0.176940471,0.041390607,0.007520032,0.097909962,0.043423596,0.039077432,0.06667766,0.023674806,27.39821896,0.379154945,0.032111075,0.147900994,0.843263019,0.068344104,0.096814347,1.184266104,0.022626706,0.140533095,8.007428758,0.041396475,0.022666365,0.007220784,0.008279732,1.272294332,0.386449812,0.007962024,0.061123842,0.027029869,0.014529845,0.087277467,0.012473328,0.015704041,0.178732543,0.006761137,0.007598913,0.004608469,0.040271988,98.41452132,2.29734504,0.037319656,0.026444111,0.160223274,0.777740763,0.02511394,12.68354004,1.236489541,0.025399326,0.060638294,0.066273685,0.105787966,0.664888615,0.100957257,0.020468322,0.23919425,0.02610412,0.139670993,0.032919443,0.01002078,0.552712283,2.47798434,0.653897531,0.242020832,0.002293185
0.100798381,0.008524122,1.33933235,0.087300427,0.049544326,0.022312536,0.188616739,0.011642627,0.031103164,0.037498024,61.27109338,0.022659163,0.017104449,1.832610098,0.196907721,0.01684882,0.007864417,0.008371949,0.019744023,0.015319656,0.009801374,0.642419166,0.177428138,0.024658391,0.003813893,0.025565196,0.021113423,0.020028403,0.007908026,0.02634118,0.198233796,0.00628989,1.04572729,0.333098166,0.529377936,0.053178138,0.059261538,0.331785873,1.102838481,0.038234212,2.427621346,0.009210342,0.003798422,0.006099621,0.044055943,0.050252951,0.016242403,0.020221552,0.008351907,0.009257616,0.052759868,0.0111994,2.886859551,0.540872145,0.012657229,26.25280406,0.026136732,0.63839615,0.015820819,0.017199781,0.171169313,0.267542373,0.005582091,1.066828082,0.05474213,0.146578819,0.017892355,0.074375499,0.056485366,0.215079849,0.010854643,0.024489825,0.133168766,29.96421414,0.253112807,0.007452491,1.183798425,0.929700531,0.01712322,0.076591661,1.425570917,0.008704943,0.039652961,9.380326925,0.008897887,0.014919896,0.007097606,0.009769915,1.184002324,0.233742056,0.006432138,1.100209979,0.274884275,0.008787954,0.127459036,0.003500293,0.067095752,0.16506524,0.023715917,0.001730912,0.008212483,0.054609579,28.17803033,2.017282415,0.031466381,0.166951563,0.055245703,1.296035313,0.009360889,11.49145408,1.04923767,0.01446819,0.130082038,0.037837893,0.086354233,0.477840952,0.107663681,0.022910824,0.117574289,0.024397592,0.22765588,0.033072596,0.002578186,0.506054481,2.385165414,0.594753278,0.239506896,0.016488596
0.084022832,0.006110836,1.858680974,0.048326584,0.076504943,0.020692487,0.312904168,0.016904464,0.029578299,0.036366032,61.29725288,0.025295768,0.020844533,1.244985998,0.078267931,0.008811025,0.008192112,0.019055872,0.015530428,0.056471828,0.006412688,0.559819199,0.37933422,0.031578346,0.00475857,0.080551556,0.033297181,0.012994571,0.029108529,0.098544133,0.188333549,0.008765717,1.304990566,0.180818684,0.63532937,0.051211692,0.060841915,0.802127516,0.764544071,0.041173206,1.221873992,0.02412429,0.006347837,0.005201427,0.034041135,0.033997011,0.01311254,0.033563469,0.004968462,0.009207148,0.033721466,0.006840857,3.98177173,0.60757116,0.025020397,17.35502326,0.030934217,0.579190814,0.011864887,0.055003946,0.067435053,0.28186564,0.005662223,0.642777016,0.074272661,0.212947134,0.011111623,0.005433882,0.039752498,0.023804374,0.010528224,0.06107141,0.036374167,22.17128406,0.35814991,0.04458889,1.422507065,0.590575651,0.055663123,0.101085951,1.07944603,0.018982053,0.109079544,8.149966992,0.057740725,0.040561008,0.01018526,0.012357182,1.274329208,0.215721795,0.009850215,0.032119888,0.180657504,0.017062989,0.173949654,0.013422499,0.092561321,0.183179856,0.007867527,0.011021486,0.004455122,0.028953594,153.2252108,2.754935175,0.054758489,0.277082988,0.117366947,1.655989177,0.028718574,10.18032972,1.209154282,0.023046822,0.029720475,0.055018179,0.180569358,0.547287384,0.068736,0.021751637,0.222926372,0.026839885,0.154721098,0.02803735,0.007002695,0.914868088,2.246036074,0.637338545,0.11628046,0.020591031
0.105680854,0.010959115,1.432074775,0.123303655,2.386348414,0.020515253,0.140107047,0.007462102,0.073426313,0.049668698,57.45861657,0.031709706,0.015668594,1.650648822,0.364635032,0.011046181,0.011288505,0.015862976,0.030735136,0.02531364,0.016252646,0.2908979,0.373894517,0.026391168,0.007837676,0.093355116,0.018018181,0.022994265,0.011573532,0.09918126,0.27868622,0.008267375,1.35430352,0.316777623,0.643178318,0.062959812,0.008598596,0.356982247,0.688473597,0.063342097,2.597108706,0.029944692,0.009657503,0.006456286,0.115829326,0.160743903,0.023945901,0.028122784,0.00771823,0.010403059,0.049170967,0.016609835,0.544812995,0.716783396,0.021756877,21.01035829,0.034787048,0.831981461,0.014828098,0.039488041,0.092300332,0.161494414,0.00807243,0.595000246,0.06331966,0.176395575,0.021354598,0.012603863,0.11891447,0.025054448,0.028976106,0.062714097,0.879463928,7.04820279,0.616690967,0.030379579,0.461104458,1.261828511,0.07009023,0.094044245,1.363127542,0.016934384,0.109253488,5.704779889,0.038773644,0.028253967,0.010140174,0.007345177,2.204070923,0.377680938,0.00818511,0.034191636,0.06313927,0.015155447,0.077973312,0.011644899,0.010558361,0.196382453,0.004895339,0.006925081,0.021689522,0.122439582,99.64169574,2.451106242,0.060524851,0.017768813,0.166484242,1.211484319,0.029840829,12.99462653,1.241068347,0.024356535,0.119930809,0.061078085,0.156275979,0.81447135,0.051315094,0.0219863,0.151175454,0.029325468,0.107530878,0.038076217,0.007635277,0.867377877,4.129284628,0.736200657,0.616549721,0.002398365
0.098768731,0.009038715,1.260921736,0.091776868,0.040744897,0.022197534,0.067600549,0.00952231,0.082968865,0.039917476,52.37943978,0.032514711,0.012003736,1.252439888,0.274328343,0.012006148,0.012733257,0.022684167,0.0307798,0.061946316,0.018749699,0.207056523,0.401399423,0.029593338,0.011515246,0.082630404,0.015573913,0.02558881,0.026651708,0.095393428,0.165163298,0.005180359,1.131174932,0.173889659,0.502504918,0.045586068,0.006474965,0.419163594,0.604178418,0.056758078,1.602656567,0.031105764,0.005130209,0.005822538,0.042922745,0.311510984,0.011748683,0.040199004,0.002824576,0.008503563,0.038669096,0.010849224,0.429971877,1.289696295,0.026952902,21.48040889,0.032700861,0.528913642,0.03495433,0.055137265,0.078574671,0.193570429,0.001106616,0.31775946,0.043356964,0.199175855,0.009504574,0.035019145,0.10248642,0.032354429,0.003595559,0.053877163,0.017674016,28.05251922,0.461411353,0.041578017,0.120878182,0.87650704,0.041306645,0.102814632,1.015294185,0.016534196,0.155253012,4.653135861,0.054723869,0.026734315,0.011340773,0.008158199,1.194008425,0.333540721,0.007754725,0.036593329,0.025739015,0.018701241,0.111721954,0.013926431,0.008925023,0.183157546,0.00355999,0.009750648,0.005711947,0.039369231,141.7066301,2.431612363,0.062032497,0.017348448,0.128134748,1.000701028,0.032991689,9.806229323,0.80970688,0.021920374,0.059206026,0.054915478,0.189296647,0.651952682,0.078149909,0.029392433,0.183282018,0.025366327,0.113841573,0.026396071,0.010072752,0.46014902,2.261146526,0.588344554,0.206154482,0.002309374
